id,numero,voie,cp,ville,source,y,x
751011449A-3,3,Rue Cambon,75001,Paris,OSM,48.866396,2.325257
751011449A-34,34,Rue Cambon,75001,Paris,OSM,48.868524,2.327184
751011449A-35,35,Rue Cambon,75001,Paris,OSM,48.868356,2.326891
751011449A-36,36,Rue Cambon,75001,Paris,OSM,48.868636,2.327277
751011449A-37,37,Rue Cambon,75001,Paris,OSM,48.868408,2.326824
751011449A-38,38,Rue Cambon,75001,Paris,OSM,48.868855,2.327460
751011449A-39,39,Rue Cambon,75001,Paris,OSM,48.868633,2.327123
751011449A-40,40,Rue Cambon,75001,Paris,OSM,48.869030,2.327606
751011449A-41,41,Rue Cambon,75001,Paris,OSM,48.868770,2.327235
751011449A-42,42,Rue Cambon,75001,Paris,OSM,48.869127,2.327687
751011449A-43,43,Rue Cambon,75001,Paris,OSM,48.868976,2.327409
751011449A-44,44,Rue Cambon,75001,Paris,OSM,48.869216,2.327763
751011449A-4,4,Rue Cambon,75001,Paris,OSM,48.866498,2.325493
751011449A-45,45,Rue Cambon,75001,Paris,OSM,48.869124,2.327532
751011449A-46,46,Rue Cambon,75001,Paris,OSM,48.869332,2.327859
751011449A-47,47,Rue Cambon,75001,Paris,OSM,48.869273,2.327657
751011449A-48,48,Rue Cambon,75001,Paris,OSM,48.869526,2.328035
751011449A-49,49,Rue Cambon,75001,Paris,OSM,48.869407,2.327769
751011449A-51,51,Rue Cambon,75001,Paris,OSM,48.869507,2.327852
751011449A-53,53,Rue Cambon,75001,Paris,OSM,48.869610,2.327937
751011449A-5,5,Rue Cambon,75001,Paris,OSM,48.866553,2.325387
751011449A-8,8,Rue Cambon,75001,Paris,OSM,48.866816,2.325758
751011525H-11,11,Rue des Capucines,75001,Paris,OSM,48.868815,2.329427
751011525H-1,1,Rue des Capucines,75001,Paris,OSM,48.868364,2.330066
751011525H-13,13,Rue des Capucines,75001,Paris,OSM,48.868902,2.329306
751011525H-15,15,Rue des Capucines,75001,Paris,OSM,48.869077,2.329062
751011525H-17,17,Rue des Capucines,75001,Paris,OSM,48.869196,2.328896
751011525H-19,19,Rue des Capucines,75001,Paris,OSM,48.869340,2.328696
751011525H-21,21,Rue des Capucines,75001,Paris,OSM,48.869455,2.328537
751011525H-23,23,Rue des Capucines,75001,Paris,OSM,48.869605,2.328328
751011525H-3,3,Rue des Capucines,75001,Paris,OSM,48.868438,2.329952
751011525H-5,5,Rue des Capucines,75001,Paris,OSM,48.868521,2.329836
751011525H-7,7,Rue des Capucines,75001,Paris,OSM,48.868621,2.329696
751011525H-9,9,Rue des Capucines,75001,Paris,OSM,48.868716,2.329565
751011570G-12,12,Place Carrée,75001,Paris,OSM,48.862253,2.345534
751011570G-8,8,Place Carrée,75001,Paris,OSM,48.862198,2.345600
751011578R-10,10,Place du Carrousel,75001,Paris,C+O,48.861434,2.334721
751011578R-10P,10P,Place du Carrousel,75001,Paris,C+O,48.860828,2.336688
751011578R-11,11,Place du Carrousel,75001,Paris,C+O,48.862446,2.335056
751011578R-1,1,Place du Carrousel,75001,Paris,C+O,48.860394,2.333374
751011578R-12,12,Place du Carrousel,75001,Paris,C+O,48.861681,2.334871
751011578R-12S,12S,Place du Carrousel,75001,Paris,C+O,48.862236,2.334679
751011578R-14,14,Place du Carrousel,75001,Paris,C+O,48.862079,2.335109
751011578R-1S,1S,Place du Carrousel,75001,Paris,C+O,48.860626,2.333598
751011578R-2,2,Place du Carrousel,75001,Paris,C+O,48.860346,2.333577
751011578R-2S,2S,Place du Carrousel,75001,Paris,C+O,48.860610,2.333666
751011578R-3,3,Place du Carrousel,75001,Paris,C+O,48.860752,2.333089
751011578R-5,5,Place du Carrousel,75001,Paris,C+O,48.861016,2.333179
751011578R-6,6,Place du Carrousel,75001,Paris,C+O,48.860909,2.334419
751011578R-7,7,Place du Carrousel,75001,Paris,C+O,48.861980,2.333853
751011578R-7S,7S,Place du Carrousel,75001,Paris,C+O,48.862260,2.334587
751011578R-8,8,Place du Carrousel,75001,Paris,C+O,48.861182,2.334584
751011578R-8P,8P,Place du Carrousel,75001,Paris,C+O,48.860766,2.336657
751011578R-9,9,Place du Carrousel,75001,Paris,C+O,48.862434,2.334195
751011603T-10,10,Rue de Castiglione,75001,Paris,OSM,48.866007,2.328157
751011603T-11,11,Rue de Castiglione,75001,Paris,OSM,48.866528,2.328308
751011603T-1,1,Rue de Castiglione,75001,Paris,OSM,48.865506,2.327286
751011603T-12,12,Rue de Castiglione,75001,Paris,OSM,48.866138,2.328288
751011603T-14,14,Rue de Castiglione,75001,Paris,OSM,48.866263,2.328414
751011603T-2,2,Rue de Castiglione,75001,Paris,OSM,48.865422,2.327570
751011603T-3,3,Rue de Castiglione,75001,Paris,OSM,48.865712,2.327492
751011603T-4,4,Rue de Castiglione,75001,Paris,OSM,48.865578,2.327727
751011603T-5,5,Rue de Castiglione,75001,Paris,OSM,48.866078,2.327857
751011603T-6,6,Rue de Castiglione,75001,Paris,OSM,48.865674,2.327823
751011603T-7,7,Rue de Castiglione,75001,Paris,OSM,48.866268,2.328049
751011603T-8,8,Rue de Castiglione,75001,Paris,OSM,48.865788,2.327938
751011603T-9,9,Rue de Castiglione,75001,Paris,OSM,48.866411,2.328191
751011605V-1,1,Rue Catinat,75001,Paris,OSM,48.865515,2.340436
751011605V-2,2,Rue Catinat,75001,Paris,OSM,48.865440,2.340497
751011605V-3,3,Rue Catinat,75001,Paris,OSM,48.865581,2.340610
751011898N-22,22,Galerie de Chartres,75001,Paris,C+O,48.863945,2.336777
751011898N-23,23,Galerie de Chartres,75001,Paris,C+O,48.863964,2.336717
751011898N-24,24,Galerie de Chartres,75001,Paris,C+O,48.864001,2.336807
751011898N-25,25,Galerie de Chartres,75001,Paris,C+O,48.864025,2.336750
751011898N-26,26,Galerie de Chartres,75001,Paris,C+O,48.864043,2.336829
751011898N-27,27,Galerie de Chartres,75001,Paris,C+O,48.864061,2.336768
751011898N-28,28,Galerie de Chartres,75001,Paris,C+O,48.864086,2.336851
751011898N-29,29,Galerie de Chartres,75001,Paris,C+O,48.864109,2.336797
751011898N-9,9,Galerie de Chartres,75001,Paris,C+O,48.863459,2.336441
751011899P-18,18,Péristyle de Chartres,75001,Paris,C+O,48.863791,2.336427
751011899P-19,19,Péristyle de Chartres,75001,Paris,C+O,48.863760,2.336559
751011899P-20,20,Péristyle de Chartres,75001,Paris,C+O,48.863820,2.336639
751011899P-21,21,Péristyle de Chartres,75001,Paris,C+O,48.863900,2.336687
751011929X-1,1,Place du Châtelet,75001,Paris,OSM,48.857600,2.346763
751011993S-10,10,Rue du Chevalier de Saint-George,75001,Paris,OSM,48.868478,2.325049
751011993S-12,12,Rue du Chevalier de Saint-George,75001,Paris,OSM,48.868595,2.325126
751011993S-14,14,Rue du Chevalier de Saint-George,75001,Paris,OSM,48.868710,2.325202
751011993S-4,4,Rue du Chevalier de Saint-George,75001,Paris,OSM,48.868109,2.324805
751011993S-6,6,Rue du Chevalier de Saint-George,75001,Paris,OSM,48.868268,2.324910
751011993S-8,8,Rue du Chevalier de Saint-George,75001,Paris,OSM,48.868360,2.324970
751012042V-2,2,Rue du Cinéma,75001,Paris,OSM,48.862422,2.345282
751012098F-1,1,Rue Clémence Royer,75001,Paris,OSM,48.863333,2.342960
751012098F-2,2,Rue Clémence Royer,75001,Paris,C+O,48.863299,2.343115
751012184Z-12,12,Place Colette,75001,Paris,C+O,48.863362,2.336071
751012205X-10,10,Rue du Colonel Driant,75001,Paris,OSM,48.863508,2.340325
751012205X-1,1,Rue du Colonel Driant,75001,Paris,OSM,48.863094,2.341267
751012205X-12,12,Rue du Colonel Driant,75001,Paris,OSM,48.863563,2.340090
751012205X-14,14,Rue du Colonel Driant,75001,Paris,OSM,48.863681,2.339506
751012205X-15,15,Rue du Colonel Driant,75001,Paris,OSM,48.863743,2.338578
751012205X-16,16,Rue du Colonel Driant,75001,Paris,OSM,48.863736,2.339273
751012205X-17,17,Rue du Colonel Driant,75001,Paris,OSM,48.863810,2.338298
751012205X-18,18,Rue du Colonel Driant,75001,Paris,OSM,48.863789,2.339044
751012205X-20,20,Rue du Colonel Driant,75001,Paris,OSM,48.863842,2.338818
751012205X-22,22,Rue du Colonel Driant,75001,Paris,OSM,48.863901,2.338566
751012205X-2,2,Rue du Colonel Driant,75001,Paris,OSM,48.863221,2.341540
751012205X-24,24,Rue du Colonel Driant,75001,Paris,OSM,48.863942,2.338393
751012205X-3,3,Rue du Colonel Driant,75001,Paris,OSM,48.863132,2.341108
751012205X-4,4,Rue du Colonel Driant,75001,Paris,OSM,48.863289,2.341256
751012205X-5,5,Rue du Colonel Driant,75001,Paris,OSM,48.863200,2.340819
751012205X-6,6,Rue du Colonel Driant,75001,Paris,OSM,48.863335,2.341057
751012205X-7,7,Rue du Colonel Driant,75001,Paris,C+O,48.863234,2.340662
751012205X-7B,7BIS,Rue du Colonel Driant,75001,Paris,C+O,48.863272,2.340487
751012205X-8,8,Rue du Colonel Driant,75001,Paris,OSM,48.863382,2.340850
751012205X-9,9,Rue du Colonel Driant,75001,Paris,OSM,48.863539,2.339449
751012259F-11,11,Place de la Concorde,75001,Paris,C+O,48.864840,2.322334
751012259F-1,1,Place de la Concorde,75001,Paris,C+O,48.866057,2.323262
751012259F-13,13,Place de la Concorde,75001,Paris,C+O,48.864663,2.322187
751012259F-15,15,Place de la Concorde,75001,Paris,C+O,48.864485,2.322050
751012259F-17,17,Place de la Concorde,75001,Paris,C+O,48.864256,2.321867
751012259F-19,19,Place de la Concorde,75001,Paris,C+O,48.864015,2.321682
751012259F-3,3,Place de la Concorde,75001,Paris,C+O,48.865855,2.323103
751012259F-5,5,Place de la Concorde,75001,Paris,C+O,48.865637,2.322942
751012259F-7,7,Place de la Concorde,75001,Paris,C+O,48.865404,2.322763
751012259F-9,9,Place de la Concorde,75001,Paris,C+O,48.865148,2.322556
751012316T-1,1,Rue Coq Héron,75001,Paris,OSM,48.864186,2.341899
751012316T-2,2,Rue Coq Héron,75001,Paris,OSM,48.864180,2.342189
751012316T-3,3,Rue Coq Héron,75001,Paris,OSM,48.864258,2.342030
751012316T-5,5,Rue Coq Héron,75001,Paris,OSM,48.864328,2.342168
751012316T-7,7,Rue Coq Héron,75001,Paris,OSM,48.864409,2.342329
751012316T-9,9,Rue Coq Héron,75001,Paris,OSM,48.864471,2.342463
751012318V-10,10,Rue Coquillière,75001,Paris,OSM,48.863566,2.343439
751012318V-1,1,Rue Coquillière,75001,Paris,C+O,48.861463,2.347813
751012318V-12,12,Rue Coquillière,75001,Paris,OSM,48.863603,2.343310
751012318V-14,14,Rue Coquillière,75001,Paris,OSM,48.863647,2.343156
751012318V-16,16,Rue Coquillière,75001,Paris,OSM,48.863683,2.343029
751012318V-18,18,Rue Coquillière,75001,Paris,OSM,48.863792,2.342814
751012318V-20,20,Rue Coquillière,75001,Paris,C+O,48.863882,2.342618
751012318V-22,22,Rue Coquillière,75001,Paris,OSM,48.864048,2.342205
751012318V-2,2,Rue Coquillière,75001,Paris,OSM,48.863423,2.343934
751012318V-24,24,Rue Coquillière,75001,Paris,OSM,48.864082,2.342130
751012318V-25,25,Rue Coquillière,75001,Paris,OSM,48.863941,2.342065
751012318V-27,27,Rue Coquillière,75001,Paris,OSM,48.863980,2.341974
751012318V-27B,27B,Rue Coquillière,75001,Paris,OSM,48.864010,2.341907
751012318V-28,28,Rue Coquillière,75001,Paris,OSM,48.864176,2.341776
751012318V-29,29,Rue Coquillière,75001,Paris,OSM,48.864142,2.341610
751012318V-30,30,Rue Coquillière,75001,Paris,OSM,48.864219,2.341685
751012318V-31,31,Rue Coquillière,75001,Paris,OSM,48.864250,2.341412
751012318V-32,32,Rue Coquillière,75001,Paris,OSM,48.864261,2.341594
751012318V-33,33,Rue Coquillière,75001,Paris,OSM,48.864325,2.341246
751012318V-34,34,Rue Coquillière,75001,Paris,OSM,48.864324,2.341457
751012318V-35,35,Rue Coquillière,75001,Paris,OSM,48.864386,2.341110
751012318V-36,36,Rue Coquillière,75001,Paris,OSM,48.864380,2.341335
751012318V-37,37,Rue Coquillière,75001,Paris,OSM,48.864452,2.340964
751012318V-38,38,Rue Coquillière,75001,Paris,OSM,48.864422,2.341243
751012318V-39,39,Rue Coquillière,75001,Paris,OSM,48.864498,2.340861
751012318V-40,40,Rue Coquillière,75001,Paris,OSM,48.864468,2.341142
751012318V-41,41,Rue Coquillière,75001,Paris,OSM,48.864548,2.340750
751012318V-42,42,Rue Coquillière,75001,Paris,OSM,48.864534,2.341000
751012318V-43,43,Rue Coquillière,75001,Paris,OSM,48.864597,2.340643
751012318V-44,44,Rue Coquillière,75001,Paris,OSM,48.864658,2.340734
751012318V-4,4,Rue Coquillière,75001,Paris,OSM,48.863450,2.343848
751012318V-45,45,Rue Coquillière,75001,Paris,OSM,48.864624,2.340580
751012318V-46,46,Rue Coquillière,75001,Paris,OSM,48.864708,2.340628
751012318V-6,6,Rue Coquillière,75001,Paris,OSM,48.863480,2.343773
751012318V-8,8,Rue Coquillière,75001,Paris,OSM,48.863524,2.343587
751012318V-9,9,Rue Coquillière,75001,Paris,OSM,48.863461,2.342611
751012357M-10,10,Rue de la Cossonnerie,75001,Paris,OSM,48.861580,2.348504
751012357M-11,11,Rue de la Cossonnerie,75001,Paris,OSM,48.861458,2.348338
751012357M-1,1,Rue de la Cossonnerie,75001,Paris,OSM,48.861214,2.349390
751012357M-12,12,Rue de la Cossonnerie,75001,Paris,OSM,48.861613,2.348406
751012357M-13,13,Rue de la Cossonnerie,75001,Paris,OSM,48.861486,2.348220
751012357M-14,14,Rue de la Cossonnerie,75001,Paris,OSM,48.861630,2.348334
751012357M-16,16,Rue de la Cossonnerie,75001,Paris,OSM,48.861649,2.348247
751012357M-2,2,Rue de la Cossonnerie,75001,Paris,OSM,48.861402,2.349313
751012357M-3,3,Rue de la Cossonnerie,75001,Paris,OSM,48.861250,2.349233
751012357M-4,4,Rue de la Cossonnerie,75001,Paris,OSM,48.861508,2.348800
751012357M-5,5,Rue de la Cossonnerie,75001,Paris,OSM,48.861290,2.349058
751012357M-6,6,Rue de la Cossonnerie,75001,Paris,OSM,48.861534,2.348702
751012357M-7,7,Rue de la Cossonnerie,75001,Paris,OSM,48.861386,2.348648
751012357M-8,8,Rue de la Cossonnerie,75001,Paris,OSM,48.861560,2.348593
751012357M-9,9,Rue de la Cossonnerie,75001,Paris,OSM,48.861432,2.348452
751012400J-1,1,Rue Courtalon,75001,Paris,OSM,48.859553,2.347670
751012400J-2,2,Rue Courtalon,75001,Paris,OSM,48.859600,2.347605
751012400J-3,3,Rue Courtalon,75001,Paris,OSM,48.859575,2.347565
751012453S-10,10,Rue Croix des Petits Champs,75001,Paris,OSM,48.862811,2.339570
751012453S-11,11,Rue Croix des Petits Champs,75001,Paris,OSM,48.862870,2.339309
751012453S-1,1,Rue Croix des Petits Champs,75001,Paris,OSM,48.862443,2.339127
751012453S-13,13,Rue Croix des Petits Champs,75001,Paris,OSM,48.863145,2.339428
751012453S-15,15,Rue Croix des Petits Champs,75001,Paris,OSM,48.863277,2.339494
751012453S-17,17,Rue Croix des Petits Champs,75001,Paris,OSM,48.863409,2.339559
751012453S-18,18,Rue Croix des Petits Champs,75001,Paris,OSM,48.863667,2.339979
751012453S-20,20,Rue Croix des Petits Champs,75001,Paris,OSM,48.863720,2.340007
751012453S-22,22,Rue Croix des Petits Champs,75001,Paris,OSM,48.863772,2.340034
751012453S-2,2,Rue Croix des Petits Champs,75001,Paris,OSM,48.862325,2.339365
751012453S-24,24,Rue Croix des Petits Champs,75001,Paris,OSM,48.863853,2.340077
751012453S-26,26,Rue Croix des Petits Champs,75001,Paris,OSM,48.863931,2.340114
751012453S-28,28,Rue Croix des Petits Champs,75001,Paris,OSM,48.864012,2.340158
751012453S-30,30,Rue Croix des Petits Champs,75001,Paris,OSM,48.864061,2.340184
751012453S-31,31,Rue Croix des Petits Champs,75001,Paris,C+O,48.864109,2.339902
751012453S-32,32,Rue Croix des Petits Champs,75001,Paris,OSM,48.864129,2.340220
751012453S-3,3,Rue Croix des Petits Champs,75001,Paris,OSM,48.862511,2.339155
751012453S-34,34,Rue Croix des Petits Champs,75001,Paris,OSM,48.864199,2.340257
751012453S-36,36,Rue Croix des Petits Champs,75001,Paris,OSM,48.864284,2.340307
751012453S-37,37,Rue Croix des Petits Champs,75001,Paris,OSM,48.864102,2.339923
751012453S-38,38,Rue Croix des Petits Champs,75001,Paris,OSM,48.864378,2.340362
751012453S-39,39,Rue Croix des Petits Champs,75001,Paris,OSM,48.864668,2.340239
751012453S-40,40,Rue Croix des Petits Champs,75001,Paris,OSM,48.864450,2.340409
751012453S-41,41,Rue Croix des Petits Champs,75001,Paris,OSM,48.864895,2.340386
751012453S-42,42,Rue Croix des Petits Champs,75001,Paris,OSM,48.864499,2.340440
751012453S-43,43,Rue Croix des Petits Champs,75001,Paris,OSM,48.865228,2.340720
751012453S-44,44,Rue Croix des Petits Champs,75001,Paris,OSM,48.864597,2.340503
751012453S-4,4,Rue Croix des Petits Champs,75001,Paris,OSM,48.862466,2.339425
751012453S-45,45,Rue Croix des Petits Champs,75001,Paris,OSM,48.865362,2.340842
751012453S-46,46,Rue Croix des Petits Champs,75001,Paris,OSM,48.864814,2.340641
751012453S-48,48,Rue Croix des Petits Champs,75001,Paris,OSM,48.864947,2.340729
751012453S-50,50,Rue Croix des Petits Champs,75001,Paris,OSM,48.865078,2.340813
751012453S-52,52,Rue Croix des Petits Champs,75001,Paris,OSM,48.865282,2.340944
751012453S-5,5,Rue Croix des Petits Champs,75001,Paris,OSM,48.862588,2.339193
751012453S-6,6,Rue Croix des Petits Champs,75001,Paris,OSM,48.862543,2.339458
751012453S-7,7,Rue Croix des Petits Champs,75001,Paris,OSM,48.862661,2.339223
751012453S-8,8,Rue Croix des Petits Champs,75001,Paris,OSM,48.862594,2.339480
751012453S-9,9,Rue Croix des Petits Champs,75001,Paris,OSM,48.862774,2.339269
751012502V-10,10,Rue du Cygne,75001,Paris,OSM,48.863284,2.349148
751012502V-11,11,Rue du Cygne,75001,Paris,OSM,48.863225,2.348999
751012502V-1,1,Rue du Cygne,75001,Paris,OSM,48.863129,2.349492
751012502V-11S,11S,Rue du Cygne,75001,Paris,C+O,48.863227,2.349024
751012502V-12,12,Rue du Cygne,75001,Paris,OSM,48.863388,2.348708
751012502V-14,14,Rue du Cygne,75001,Paris,OSM,48.863428,2.348534
751012502V-15,15,Rue du Cygne,75001,Paris,OSM,48.863300,2.348676
751012502V-15B,15B,Rue du Cygne,75001,Paris,OSM,48.863329,2.348551
751012502V-16,16,Rue du Cygne,75001,Paris,OSM,48.863467,2.348371
751012502V-17,17,Rue du Cygne,75001,Paris,OSM,48.863373,2.348358
751012502V-19,19,Rue du Cygne,75001,Paris,C+O,48.863521,2.347901
751012502V-2,2,Rue du Cygne,75001,Paris,OSM,48.863052,2.350291
751012502V-3,3,Rue du Cygne,75001,Paris,OSM,48.863168,2.349321
751012502V-4,4,Rue du Cygne,75001,Paris,OSM,48.863109,2.349995
751012502V-5,5,Rue du Cygne,75001,Paris,OSM,48.863188,2.349233
751012502V-6,6,Rue du Cygne,75001,Paris,OSM,48.863193,2.349537
751012502V-7,7,Rue du Cygne,75001,Paris,OSM,48.863207,2.349154
751012502V-8,8,Rue du Cygne,75001,Paris,OSM,48.863240,2.349335
751012502V-9,9,Rue du Cygne,75001,Paris,OSM,48.863224,2.349084
751012543P-11,11,Rue Danielle Casanova,75001,Paris,OSM,48.867706,2.332670
751012543P-1,1,Rue Danielle Casanova,75001,Paris,OSM,48.867530,2.333341
751012543P-13,13,Rue Danielle Casanova,75001,Paris,OSM,48.867729,2.332565
751012543P-15,15,Rue Danielle Casanova,75001,Paris,OSM,48.867746,2.332422
751012543P-17,17,Rue Danielle Casanova,75001,Paris,OSM,48.867812,2.332128
751012543P-19,19,Rue Danielle Casanova,75001,Paris,OSM,48.867837,2.332018
751012543P-21,21,Rue Danielle Casanova,75001,Paris,OSM,48.867874,2.331853
751012543P-23,23,Rue Danielle Casanova,75001,Paris,OSM,48.867913,2.331686
751012543P-25,25,Rue Danielle Casanova,75001,Paris,OSM,48.867955,2.331499
751012543P-27,27,Rue Danielle Casanova,75001,Paris,OSM,48.868000,2.331303
751012543P-29,29,Rue Danielle Casanova,75001,Paris,OSM,48.868044,2.331111
751012543P-31,31,Rue Danielle Casanova,75001,Paris,OSM,48.868086,2.330927
751012543P-33,33,Rue Danielle Casanova,75001,Paris,OSM,48.868128,2.330742
751012543P-3,3,Rue Danielle Casanova,75001,Paris,OSM,48.867588,2.333202
751012543P-35,35,Rue Danielle Casanova,75001,Paris,OSM,48.868166,2.330582
751012543P-37,37,Rue Danielle Casanova,75001,Paris,OSM,48.868199,2.330463
751012543P-5,5,Rue Danielle Casanova,75001,Paris,OSM,48.867609,2.333107
751012543P-7,7,Rue Danielle Casanova,75001,Paris,OSM,48.867627,2.333026
751012543P-9,9,Rue Danielle Casanova,75001,Paris,OSM,48.867663,2.332862
751012594V-10,10,Place Dauphine,75001,Paris,OSM,48.856725,2.342844
751012594V-11,11,Place Dauphine,75001,Paris,OSM,48.856213,2.342434
751012594V-12,12,Place Dauphine,75001,Paris,OSM,48.856744,2.342733
751012594V-13,13,Place Dauphine,75001,Paris,OSM,48.856261,2.342381
751012594V-14,14,Place Dauphine,75001,Paris,OSM,48.856760,2.342632
751012594V-15,15,Place Dauphine,75001,Paris,OSM,48.856349,2.342280
751012594V-16,16,Place Dauphine,75001,Paris,OSM,48.856778,2.342524
751012594V-17,17,Place Dauphine,75001,Paris,OSM,48.856453,2.342163
751012594V-18,18,Place Dauphine,75001,Paris,OSM,48.856795,2.342416
751012594V-19,19,Place Dauphine,75001,Paris,OSM,48.856539,2.342068
751012594V-20,20,Place Dauphine,75001,Paris,OSM,48.856812,2.342317
751012594V-21,21,Place Dauphine,75001,Paris,OSM,48.856612,2.341984
751012594V-22,22,Place Dauphine,75001,Paris,OSM,48.856829,2.342219
751012594V-2,2,Place Dauphine,75001,Paris,OSM,48.856653,2.343082
751012594V-23,23,Place Dauphine,75001,Paris,OSM,48.856670,2.341917
751012594V-24,24,Place Dauphine,75001,Paris,OSM,48.856855,2.342064
751012594V-25,25,Place Dauphine,75001,Paris,OSM,48.856728,2.341852
751012594V-26,26,Place Dauphine,75001,Paris,OSM,48.856889,2.341859
751012594V-27,27,Place Dauphine,75001,Paris,OSM,48.856806,2.341766
751012594V-28,28,Place Dauphine,75001,Paris,OSM,48.856952,2.341652
751012594V-29,29,Place Dauphine,75001,Paris,OSM,48.856873,2.341646
751012594V-31,31,Place Dauphine,75001,Paris,OSM,48.856911,2.341547
751012594V-4,4,Place Dauphine,75001,Paris,OSM,48.856675,2.343019
751012594V-6,6,Place Dauphine,75001,Paris,OSM,48.856707,2.342927
751012594V-7,7,Place Dauphine,75001,Paris,OSM,48.856117,2.342637
751012594V-9,9,Place Dauphine,75001,Paris,OSM,48.856157,2.342521
751012636R-11,11,Rue des Déchargeurs,75001,Paris,OSM,48.859985,2.346242
751012636R-1,1,Rue des Déchargeurs,75001,Paris,OSM,48.859622,2.345856
751012636R-2,2,Rue des Déchargeurs,75001,Paris,OSM,48.859508,2.345900
751012636R-3,3,Rue des Déchargeurs,75001,Paris,OSM,48.859702,2.345977
751012636R-4,4,Rue des Déchargeurs,75001,Paris,OSM,48.859648,2.346020
751012636R-5,5,Rue des Déchargeurs,75001,Paris,OSM,48.859774,2.346043
751012636R-6,6,Rue des Déchargeurs,75001,Paris,OSM,48.859846,2.346261
751012636R-7,7,Rue des Déchargeurs,75001,Paris,OSM,48.859828,2.346092
751012636R-9,9,Rue des Déchargeurs,75001,Paris,OSM,48.859897,2.346152
751012762C-10,10,Rue des Deux Boules,75001,Paris,OSM,48.859267,2.345226
751012762C-11,11,Rue des Deux Boules,75001,Paris,OSM,48.859136,2.345304
751012762C-1,1,Rue des Deux Boules,75001,Paris,OSM,48.858871,2.346023
751012762C-13,13,Rue des Deux Boules,75001,Paris,OSM,48.859182,2.345193
751012762C-2,2,Rue des Deux Boules,75001,Paris,OSM,48.858966,2.346003
751012762C-3,3,Rue des Deux Boules,75001,Paris,C+O,48.858925,2.345796
751012762C-4,4,Rue des Deux Boules,75001,Paris,OSM,48.859044,2.345799
751012762C-5,5,Rue des Deux Boules,75001,Paris,OSM,48.859016,2.345603
751012762C-6,6,Rue des Deux Boules,75001,Paris,OSM,48.859124,2.345591
751012762C-7,7,Rue des Deux Boules,75001,Paris,OSM,48.859048,2.345522
751012762C-8,8,Rue des Deux Boules,75001,Paris,OSM,48.859200,2.345396
751012762C-9,9,Rue des Deux Boules,75001,Paris,OSM,48.859101,2.345390
751012766G-1,1,Place des Deux Écus,75001,Paris,OSM,48.862744,2.341443
